stemid tag branch sp gx gy dbh status q100
203908.0 203908 0 MELISQ 405.31 429.87 10.6 A 25
203917.0 203917 0 CASTCU 407.69 425.72 27.8 A 25
203932.0 203932 0 PRUNPH 401 432.34 10 A 25
203955.0 203955 0 MACHZU 401.93 437.81 35 A 25
203957.0 203957 0 MELISQ 400.35 439.74 12.5 A 25
203964.0 203964 0 PYRESH 404.03 438.96 21.8 A 25
203968.0 203968 0 CYCLGI 405.48 435.46 16.5 A 25
203975.0 203975 0 CYCLGI 409.51 439.3 12.7 A 25
203982.0 203982 0 MELISQ 405.18 431.3 17.2 A 25
203992.0 203992 0 GLOCAC 409.03 434.2 20.1 A 25
203994.0 203994 0 SCHEOC 409.04 432.5 13.7 A 25
203996.0 203996 0 LIMLUR 409.51 430.54 19 A 25
204013.0 204013 0 DIOSMO 414.91 430.25 21.9 A 25
204018.0 204018 0 PRUNPH 410.72 435.75 13.3 A 25
204020.0 204020 0 MACHMU 410.29 437.34 59.5 A 25
204031.0 204031 0 CASTCU 415.26 435.34 27.2 A 25
204049.0 204049 0 MACHMU 418.33 431.29 15.4 A 25
204051.0 204051 0 LITSAC 419.31 430.24 10.5 A 25
204052.0 204052 0 LITSAC 417.69 431.46 11.8 A 25
204055.0 204055 0 DIOSMO 410.12 421.93 30.5 A 25
204070.0 204070 0 MELISQ 411.78 429.63 20.4 A 25
204071.0 204071 0 CASTCU 412.2 429.81 45.3 A 25
204078.0 204078 0 MACHMU 412.98 427.79 17.5 A 25
204084.0 204084 0 CASTCU 415.43 425.73 38.4 A 25
204088.0 204088 0 MELISQ 416.63 427.95 25.5 A 25
204094.0 204094 0 LITSAC 418.09 425.35 17 A 25
204109.0 204109 0 LITSAC 402.04 443.16 13.1 A 25
204112.0 204112 0 CINNSU 402.49 442.07 26.8 A 25
204125.0 204125 0 ELAEJA 400.72 447.5 10.6 A 25
204130.0 204130 0 ENGERO 403.25 449.06 31.2 A 25
204144.0 204144 0 GLOCAC 406.2 448.89 16.6 A 25
204147.0 204147 0 MACHMU 408.8 448.93 25.9 A 25
204154.0 204154 0 PYRESH 407.02 440.91 10.1 A 25
204155.0 204155 0 SCHEOC 406.22 442 32.4 A 25
204165.0 204165 0 SYMPGL 400.97 451.57 17.5 A 25
204167.0 204167 0 SYMPTH 401.98 451.6 9.5 A 25
204170.0 204170 0 MELISQ 400.08 453.76 9.8 A 25
204183.0 204183 0 LITSAC 402.85 456.56 35.6 A 25
204194.0 204194 0 HELIFO 411.32 452.35 13 A 25
204206.0 204206 0 MACHMU 411.43 457.48 14 A 25
204217.0 204217 0 LINDCO 415.95 457.58 15.3 A 25
204241.0 204241 0 CASTCU 418.77 452.18 19.4 A 25
204248.0 204248 0 MACHTH 413.09 444.16 10.4 A 25
204258.0 204258 0 HELIFO 412.42 447.69 10.5 A 25
204260.0 204260 0 HELIFO 414.01 448.97 12.6 A 25
204275.0 204275 0 LITSAC 419.64 449.51 9.5 A 25
204277.0 204277 0 CASTCU 418.97 445.99 14.5 A 25
204280.0 204280 0 MACHTH 418.77 445.04 23.2 A 25
204281.0 204281 0 MACHTH 418 445.21 26.5 A 25
204285.0 204285 0 MACHTH 415.95 440.89 32.5 A 25
204286.0 204286 0 ENGERO 416.14 440.98 10.8 A 25
204290.0 204290 0 CINNMI 416.63 442.97 39 A 25
204302.0 204302 0 LIMLUR 400.96 461.03 74.6 A 25
204310.0 204310 0 MELISQ 401.24 466.15 27.5 A 25
204317.0 204317 0 PRUNPH 400.21 469.33 12.7 A 25
204320.0 204320 0 PRUNPH 404.56 467.89 9.7 A 25
204331.0 204331 0 MELISQ 405.79 466.97 21.2 A 25
204336.0 204336 0 LITSAC 407.95 468.19 26.6 A 25
204341.0 204341 0 MACHMU 409.62 467.01 41.7 A 25
204346.0 204346 0 ENGERO 407.56 465.98 43.2 A 25
204350.0 204350 0 LITSAC 405.97 463.68 34.8 A 25
204354.0 204354 0 CRYPCH 407.46 464.51 21.8 A 25
204370.0 204370 0 MACHTH 400.58 470.61 32.4 A 25
204374.0 204374 0 LITSAC 402.72 470.39 13.5 A 25
204375.0 204375 0 MELISQ 402.51 473.02 14.8 A 25
204376.0 204376 0 DIOSMO 402.88 473.31 16.9 A 25
204391.0 204391 0 MELISQ 402.14 472.4 32.2 A 25
204413.0 204413 0 ILEXRO 405.28 479.64 12.3 A 25
204429.0 204429 0 LITSAC 405.95 474.26 37.3 A 25
204432.0 204432 0 MELISQ 409.27 473.59 15.6 A 25
204443.0 204443 0 MACHMU 412.41 474.54 10.4 A 25
204444.0 204444 0 LITSAC 413.82 474.64 10.2 A 25
204453.0 204453 0 GLOCAC 414.94 476.58 20.2 A 25
204454.0 204454 0 MACHMU 414.75 475.51 20.9 A 25
204456.0 204456 0 LITSAC 415.63 478.96 12.7 A 25
204465.0 204465 0 MACHMU 415.25 474.64 18.7 A 25
204466.0 204466 0 HELIFO 415.68 474.61 10.4 A 25
204487.0 204487 0 LITSAC 411.07 465.98 17.8 A 25
204508.0 204508 0 CASTCU 417.91 469 70.2 A 25
204511.0 204511 0 HELIFO 418.93 467.06 11.2 A 25
204513.0 204513 0 HELIFO 415.73 461.59 9.9 A 25
204532.0 204532 0 NEOLAC 418.35 461.7 41.5 A 25
204541.0 204541 0 MACHMU 402.79 480.45 18.1 A 25
204546.0 204546 0 MACHMU 400.55 489.64 22.4 A 25
204549.0 204549 0 CRYPCH 404.45 487.06 16.2 A 25
204554.0 204554 0 CRYPCH 406.84 489.24 24.3 A 25
204559.0 204559 0 ENGERO 400.29 491.35 44 A 25
204572.0 204572 0 PYRESH 400.48 499.07 30.3 A 25
204576.0 204576 0 LIMLUR 403.23 496.43 58.3 A 25
204588.0 204588 0 MACHMU 405.96 493.42 11 A 25
204598.0 204598 0 MACHMU 411.77 491.76 24 A 25
204604.0 204604 0 DAPHGL 412.54 498.52 19.4 A 25
204608.0 204608 0 ENGERO 417.95 492.34 20.7 A 25
204609.0 204609 0 PRUNPH 410.97 480.93 18.5 A 25
204615.0 204615 0 HELIFO 413.94 484.03 14.3 A 25
204618.0 204618 0 MACHMU 412.99 486.49 30.4 A 25
204619.0 204619 0 LINDCO 412.04 486.98 19 A 25
204622.0 204622 0 DIOSMO 418.53 487.92 11 A 25
204629.0 204629 0 CINNMI 419.01 482.64 58.3 A 25
204637.0 204637 0 ELAEJA 412.85 19.26 40.7 A 21
204758.0 204758 0 MACHMU 405.45 155.83 14 A 22
205278.0 205278 0 ELAESY 410.03 157 17.3 A 22
210001.0 210001 0 MACHTH 420.09 4.02 27.6 A 21
210004.0 210004 0 PASAHN 422.03 6.27 23.9 A 21
210008.0 210008 0 PYRESH 424.48 9.84 42.5 A 21
210013.0 210013 0 HELIFO 427.65 8.28 9.5 A 21
210014.0 210014 0 PYRESH 428.23 4.29 24.4 A 21
210041.0 210041 0 PASAHN 423.35 16.73 12.9 A 21
210042.0 210042 0 GLOCAC 424.06 17 31 A 21
210043.0 210043 0 GLOCAC 426.6 17.78 16.2 A 21
210045.0 210045 0 MACHZU 425.96 18.97 39.5 A 21
210060.0 210060 0 LITSAC 434.28 14.6 32 A 21
210077.0 210077 0 CYCLGI 438.86 14.93 63.4 A 21
210085.0 210085 0 LITSAC 430.19 0.26 27.3 A 21
210086.0 210086 0 LITSAC 431.06 1.04 22.1 A 21
210090.0 210090 0 ITEAPA 430.21 2.88 19 A 21
210095.0 210095 0 MACHTH 432.54 5.41 17.2 A 21
210102.0 210102 0 MACHZU 437.38 7.64 13.4 A 21
210104.0 210104 0 CINNMI 439.24 7.67 45.8 A 21
210112.0 210112 0 LITSAC 436.98 2.7 14.9 A 21
210129.0 210129 0 HELIFO 424.3 21.84 11.7 A 21
210142.0 210142 0 DIOSMO 428.54 27.96 49.3 A 21
210146.0 210146 0 LITSAC 429.45 25.86 35.4 A 21
210161.0 210161 0 CASTCU 421.46 36.16 35.7 A 21
210163.0 210163 0 CASTCU 421.93 39.09 9.7 A 21
210171.0 210171 0 LIMLUR 424.35 39.81 82.2 A 21
210177.0 210177 0 PYRESH 426.93 35.66 28.5 A 21
210190.0 210190 0 LITSAC 425.56 30.61 23 A 21
210202.0 210202 0 HELIFO 431.98 32.64 9.5 A 21
210220.0 210220 0 PYRESH 437.28 39.11 34.2 A 21
210226.0 210226 0 HELIFO 439.15 35.61 10.1 A 21
210235.0 210235 0 MACHTH 435.69 30.84 36 A 21
210236.0 210236 0 PYRESH 435.42 32.45 23.8 A 21
210237.0 210237 0 GLOCAC 436.68 33.02 34.1 A 21
210238.0 210238 0 HELIFO 438.23 33.69 11.7 A 21
210240.0 210240 0 HELIFO 432.51 22.51 18.6 A 21
210250.0 210250 0 CASTCU 431.05 27.01 40 A 21
210256.0 210256 0 HELIFO 436.23 27.07 10.4 A 21
210260.0 210260 0 MACHZU 435.14 20.58 27.9 A 21
210317.0 210317 0 HELIFO 420.96 51.53 11.3 A 21
210322.0 210322 0 HELIFO 422.61 53.76 15.4 A 21
210330.0 210330 0 CASTCU 428.62 58.36 21.1 A 21
210341.0 210341 0 SCHEOC 429.24 54.85 17.7 A 21
210342.0 210342 0 LITSAC 428.9 51.96 18.8 A 21
210347.0 210347 0 LITSAC 427.52 50.86 13.9 A 21
210348.0 210348 0 CLEYJA 428.88 51.06 26.5 A 21
210359.0 210359 0 ENGERO 434.31 52.3 11.6 A 21
210367.0 210367 0 DIOSMO 432.08 59.55 30.4 A 21
210375.0 210375 0 SYMPTH 435.53 52.82 10.1 A 21
210400.0 210400 0 MACHTH 431.95 44.53 32.9 A 21
210401.0 210401 0 CLEYJA 430.28 41.03 17 A 21
210411.0 210411 0 CYCLSE 431.81 46.86 13.9 A 21
210419.0 210419 0 MELISQ 436.81 49.11 18.5 A 21
210420.0 210420 0 HELIFO 435.6 46.27 14.9 A 21
210451.0 210451 0 MACHTH 436.43 42.27 32.8 A 21
210461.0 210461 0 MACHZU 422.95 64.06 24 A 21
210472.0 210472 0 PYRESH 422.03 65.99 20.6 A 21
210484.0 210484 0 CRYPCH 423.52 69.6 22.8 A 21
210511.0 210511 0 CLEYJA 428.88 64 17.9 A 21
210528.0 210528 0 LIMLUR 427.15 64.8 44.7 A 21
210544.0 210544 0 ELAEJA 421.64 76.06 35.8 A 21
210545.0 210545 0 PYRESH 421.07 76.03 14.5 A 21
210568.0 210568 0 LITSAC 427.88 78.22 20.2 A 21
210572.0 210572 0 DIOSMO 429.51 76.47 52.4 A 21
210580.0 210580 0 LIMLUR 429.06 72.68 59.9 A 21
210585.0 210585 0 PYRESH 427.45 74.55 22.6 A 21
210592.0 210592 0 MACHTH 431.57 71.03 12.1 A 21
210603.0 210603 0 MACHTH 433.99 75.24 11.9 A 21
210609.0 210609 0 PYRESH 435.15 79.26 22.2 A 21
210615.0 210615 0 ILEXRO 439.2 78.09 12.6 A 21
210617.0 210617 0 HELIFO 439.64 75.41 14.5 A 21
210620.0 210620 0 HELIFO 435.18 73.96 16.3 A 21
210642.0 210642 0 MACHTH 434.81 60.78 19.6 A 21
210646.0 210646 0 MACHMU 430.29 67.52 29.9 A 21
210672.0 210672 0 CASTCU 439.48 61.5 10.8 A 21
210674.0 210674 0 PYRESH 436.26 61.26 25.4 A 21
210678.0 210678 0 HELIFO 421.42 84.24 9.9 A 21
210686.0 210686 0 PYRESH 424.3 89.78 17.4 A 21
210695.0 210695 0 LITSAC 425.18 88.43 21.6 A 21
210709.0 210709 0 HELIFO 427.99 85.78 9.8 A 21
210715.0 210715 0 HELIFO 429.4 87.84 10.9 A 21
210724.0 210724 0 MACHMU 426.9 83.14 38.7 A 21
210729.0 210729 0 LIMLUR 420.28 92.53 23 A 21
210743.0 210743 0 SYMPTH 424.54 99.85 12.3 A 21
210746.0 210746 0 MELISQ 425.21 97.94 13.5 A 21
210755.0 210755 0 CASTCU 428.93 98.42 51.1 A 21
210759.0 210759 0 MELISQ 427.76 94.93 9.9 A 21
210779.0 210779 0 PYRESH 426.67 93.58 20 A 21
210795.0 210795 0 DIOSMO 434.55 96.02 27 A 21
210801.0 210801 0 CASTCU 435.21 97.3 67.3 A 21
210806.0 210806 0 PRUNPH 438.71 99.92 17.4 A 21
210807.0 210807 0 MELISQ 436.34 95.79 13.9 A 21
210809.0 210809 0 CLEYJA 436.97 95.85 14.5 A 21
210813.0 210813 0 CASTCU 438.25 91.89 18.4 A 21
210824.0 210824 0 MACHTH 435.32 92.08 11.1 A 21
210835.0 210835 0 LIMLUR 433.57 85.55 43.5 A 21
210836.0 210836 0 SYMPTH 434.16 86.19 21.5 A 21
210839.0 210839 0 MACHMU 432.69 89.85 31.7 A 21
210844.0 210844 0 PYRESH 435.69 87.3 16.8 A 21
210851.0 210851 0 SYMPTH 439.67 89.84 11.6 A 21
210852.0 210852 0 CLEYJA 438.39 84.73 17.2 A 21
210854.0 210854 0 DIOSMO 439.44 81.63 25.7 A 21
210868.0 210868 0 PYRESH 422.24 103.72 19.1 A 22
210879.0 210879 0 LIMLUR 424.85 108.94 19.9 A 22
210886.0 210886 0 CASTCU 424.82 106.12 50.2 A 22
210891.0 210891 0 GLOCAC 428.52 108.36 10.6 A 22
210893.0 210893 0 HELIFO 429.2 109.17 10.6 A 22
210909.0 210909 0 PYRESH 425.15 102.7 14.3 A 22
210917.0 210917 0 CLEYJA 429.79 102.77 20 A 22
210920.0 210920 0 MELISQ 433.86 111.36 27.8 A 22
210931.0 210931 0 PRUNPH 431.57 116.16 15.7 A 22
210932.0 210932 0 ELAESY 432.78 115.62 18.5 A 22
210936.0 210936 0 MACHTH 434.81 119.73 36.2 A 22
210946.0 210946 0 CASTCU 436.77 117.55 12.1 A 22
210947.0 210947 0 CLEYJA 436.2 119.7 15.7 A 22
210949.0 210949 0 LITSAC 438.36 119.68 21.9 A 22
210951.0 210951 0 HELIFO 439.13 117.04 10.8 A 22
210952.0 210952 0 DIOSMO 437.14 114.84 19.2 A 22
210958.0 210958 0 ELAESY 438.71 112.14 11.4 A 22
210960.0 210960 0 MACHTH 434.51 104.64 20.8 A 22
210964.0 210964 0 ILEXFO 432.25 104.3 12.4 A 22
210979.0 210979 0 ADINFO 434.7 106.8 10.4 A 22
210981.0 210981 0 MACHTH 431.27 109.88 12.1 A 22
210983.0 210983 0 HELIFO 430.11 109.91 9.5 A 22
210993.0 210993 0 LITSAC 436.17 102 24.5 A 22
211002.0 211002 0 DIOSMO 421.56 110.85 18.4 A 22
211006.0 211006 0 MELISQ 420.55 112.55 15.4 A 22
211008.0 211008 0 LITSAC 422.92 114.94 10.5 A 22
211018.0 211018 0 LIMLUR 420.76 118.89 36.4 A 22
211026.0 211026 0 LITSAC 425.31 119.71 16.2 A 22
211045.0 211045 0 ELAESY 428.19 114.09 18.8 A 22
211047.0 211047 0 LIMLUR 425.26 113.92 35.4 A 22
211049.0 211049 0 LIMLUR 425.26 113.19 18.8 A 22
211058.0 211058 0 MELISQ 424.35 110.64 11.8 A 22
211060.0 211060 0 HELIFO 422.55 120.64 13.6 A 22
211075.0 211075 0 CLEYJA 423.02 122.72 12.9 A 22
211080.0 211080 0 LITSAC 424.85 123.45 10.1 A 22
211085.0 211085 0 POURBE 422.17 126.24 18.8 A 22
211086.0 211086 0 MICHCO 422.44 127.28 21.8 A 22
211105.0 211105 0 LIMLUR 424.03 128.87 36.3 A 22
211118.0 211118 0 MELISQ 427.73 129.28 23.5 A 22
211124.0 211124 0 MELISQ 425.79 126.43 13.9 A 22
211127.0 211127 0 MELISQ 427.27 125.71 14 A 22
211130.0 211130 0 MELISQ 425.46 125.46 18.8 A 22
211136.0 211136 0 MACHMU 429.08 126.3 26.3 A 22
211147.0 211147 0 CYCLGI 429.3 124.74 19.8 A 22
211156.0 211156 0 LITSAC 427.38 122.17 15.5 A 22
211166.0 211166 0 ELAESY 423.22 133.12 15 A 22
211179.0 211179 0 CLEYJA 427.51 139.4 17.5 A 22
211188.0 211188 0 DIOSMO 426.77 137.04 11.2 A 22
211191.0 211191 0 MACHTH 425.19 135.27 29.9 A 22
211193.0 211193 0 PYRESH 425.18 135.83 17.5 A 22
211210.0 211210 0 MELISQ 426.16 130.69 15.3 A 22
211211.0 211211 0 MACHTH 425.86 131.16 39.1 A 22
211214.0 211214 0 PYRESH 426.04 132.01 15 A 22
211222.0 211222 0 PYRESH 433.57 134.51 25.4 A 22
211239.0 211239 0 CLEYJA 430.49 130.65 15.8 A 22
211251.0 211251 0 MELISQ 433.4 139.46 18.9 A 22
211252.0 211252 0 CLEYJA 434.84 139.9 12.5 A 22
211254.0 211254 0 MELISQ 432.99 139.9 10.3 A 22
211293.0 211293 0 LIMLUR 437.57 134.94 41 A 22
211304.0 211304 0 MELISQ 439.59 130.91 17.2 A 22
211347.0 211347 0 MELISQ 431.76 128.7 14.3 A 22
211363.0 211363 0 CINNAU 435.41 128.84 16.8 A 22
211370.0 211370 0 LIMLUR 438.84 127.52 64.2 A 22
211379.0 211379 0 MELISQ 435.48 123.25 17.4 A 22
211400.0 211400 0 LINDCO 423.06 142.55 20.6 A 22
211401.0 211401 0 MACHMU 423.66 141.46 33.9 A 22
211423.0 211423 0 LITSAC 425.51 149.44 12.3 A 22
211429.0 211429 0 PYRESH 429.88 149.13 17.8 A 22
211430.0 211430 0 CASTCU 428.42 146.93 33.2 A 22
211440.0 211440 0 LITSAC 426.51 143.82 20.4 A 22
211447.0 211447 0 LIMLUR 421.86 151.77 38.4 A 22
211455.0 211455 0 HELIFO 423.82 152.16 10.8 A 22
211468.0 211468 0 LIMLUR 421.39 157 27.6 A 22
211474.0 211474 0 MACHZU 424.11 155.31 13 A 22
211478.0 211478 0 CLEYJA 426.17 159.11 12 A 22
211480.0 211480 0 GLOCAC 429.77 159.55 14.2 A 22
211483.0 211483 0 ELAEJA 428.87 156.36 17.3 A 22
211494.0 211494 0 PYRESH 427.07 154.9 19.5 A 22
211495.0 211495 0 MACHZU 427.39 154.47 12.2 A 22
211501.0 211501 0 DIOSMO 428.94 152.16 30.5 A 22
211508.0 211508 0 LINDCO 430.82 152.1 12.3 A 22
211514.0 211514 0 LIMLUR 431.44 154.37 52 A 22
211518.0 211518 0 PYRESH 434.13 154.64 13.2 A 22
211525.0 211525 0 LIMLUR 431.23 158.02 54.9 A 22
211534.0 211534 0 MACHTH 434.08 155.88 23.9 A 22
211540.0 211540 0 CLEYJA 437.24 158.22 10.4 A 22
211541.0 211541 0 PYRESH 437.69 158.5 20.7 A 22
211553.0 211553 0 MACHMU 438.94 150.61 10.9 A 22
211564.0 211564 0 LITSAC 434.17 142.13 22.6 A 22
211568.0 211568 0 DIOSMO 436 145.68 14.8 A 22
211572.0 211572 0 LITSAC 436.19 147.37 11.6 A 22
211582.0 211582 0 PYRESH 437.56 147.33 10.4 A 22
211595.0 211595 0 SYMPGL 438.6 143.48 9.6 A 22
211605.0 211605 0 LIMLUR 437.85 140.37 52.5 A 22
211612.0 211612 0 PYRESH 424.1 163.35 19.9 A 22
211619.0 211619 0 HELIFO 420.58 165.08 10.5 A 22
211626.0 211626 0 LIMLUR 421.49 168.93 89.1 A 22
211637.0 211637 0 ELAESY 426.1 167.1 9.8 A 22
211650.0 211650 0 CYCLGI 425.87 160.99 13.7 A 22
211652.0 211652 0 PYRESH 426.93 161.22 19 A 22
211656.0 211656 0 MELISQ 425.56 163.43 30.8 A 22
211668.0 211668 0 CLEYJA 427.44 161.08 13.4 A 22
211685.0 211685 0 LIMLUR 420.45 175.64 18 A 22
211689.0 211689 0 PYRESH 423.33 178.08 17.6 A 22
211694.0 211694 0 LIMLUR 423.02 176.4 12.1 A 22
211695.0 211695 0 DIOSMO 423.35 175.81 40.7 A 22
211699.0 211699 0 CASTCU 425.56 178.94 44.6 A 22
211707.0 211707 0 PYRESH 428.09 178.08 14.6 A 22
211710.0 211710 0 MACHTH 427.99 176.2 23.1 A 22
211715.0 211715 0 LIMLUR 425.38 171.11 38.3 A 22
211718.0 211718 0 PYRESH 425.76 173.15 28.3 A 22
211730.0 211730 0 GLOCAC 429.25 171.18 9.9 A 22
211737.0 211737 0 HELIFO 430.15 171.15 10.1 A 22
211742.0 211742 0 CINNMI 432.52 174.12 16.7 A 22
211770.0 211770 0 LIMLUR 435.62 177.18 56.8 A 22
211777.0 211777 0 CLEYJA 438.69 178.57 13.9 A 22
211778.0 211778 0 CASTCU 437.91 177.04 37.1 A 22
211784.0 211784 0 ELAESY 430.12 161.57 16.8 A 22
211796.0 211796 0 LIMLUR 433.74 166.46 50.5 A 22
211807.0 211807 0 MICHCO 435.65 162.13 17.6 A 22
211817.0 211817 0 CLEYJA 424.06 181.02 16.3 A 22
211818.0 211818 0 MELISQ 424.16 180.72 18.7 A 22
211838.0 211838 0 LIMLUR 425.96 188.75 58.5 A 22
211843.0 211843 0 CASTCU 427.44 187.6 10.3 A 22
211847.0 211847 0 MACHMU 427.72 185.27 12 A 22
211861.0 211861 0 DIOSMO 428.46 182.4 21.5 A 22
211866.0 211866 0 CLEYJA 422.3 194.98 19.6 A 22
211867.0 211867 0 MELISQ 424.31 194.37 22.1 A 22
211872.0 211872 0 HELIFO 422.76 191.83 10 A 22
211880.0 211880 0 MACHMU 424.61 199.58 19.6 A 22
211882.0 211882 0 GLOCAC 426.07 196.94 12.6 A 22
211883.0 211883 0 LIMLUR 425.92 197.58 43.5 A 22
211888.0 211888 0 PYRESH 426.48 192.04 15.1 A 22
211890.0 211890 0 CLEYJA 427.85 194.14 20.7 A 22
211892.0 211892 0 PYRESH 425.38 194.57 14.1 A 22
211893.0 211893 0 PRUNPH 427.52 191.06 9.9 A 22
211896.0 211896 0 CASTCU 430.9 190.96 24.9 A 22
211914.0 211914 0 PYRESH 431.53 196.93 14.2 A 22
211915.0 211915 0 PYRESH 432 197.28 24 A 22
211930.0 211930 0 PYRESH 435.39 195.93 29.7 A 22
211931.0 211931 0 PYRESH 435.18 197.14 14.5 A 22
211935.0 211935 0 LIMLUR 437.99 199.64 26.8 A 22
211942.0 211942 0 MELISQ 439.72 195.29 10.2 A 22
211944.0 211944 0 PYRESH 438.39 196.02 11.3 A 22
211945.0 211945 0 PYRESH 436.07 195.55 11.9 A 22
211954.0 211954 0 HELIFO 436.75 194.97 11.3 A 22
211974.0 211974 0 DIOSMO 430.71 183.95 10.2 A 22
211989.0 211989 0 CASTCU 433.86 181.2 20.3 A 22
211997.0 211997 0 PYRESH 434.79 186.39 10.6 A 22
211998.0 211998 0 LITSAC 434.4 185.62 10.3 A 22
212002.0 212002 0 SCHEOC 435.25 189.77 11.6 A 22
213748.0 213748 0 MELISQ 420.8 414.7 11.4 A 25
213750.0 213750 0 LIMLUR 424.61 413.38 59.4 A 25
213753.0 213753 0 MELISQ 422.76 416.42 10.4 A 25
213763.0 213763 0 ILEXRO 426.5 415.93 27.5 A 25
213765.0 213765 0 PYRESH 426.51 418.89 13.2 A 25
213768.0 213768 0 LAGESU 426.98 418.28 25.5 A 25
213775.0 213775 0 CRYPCH 425.59 413.86 11.2 A 25
213805.0 213805 0 MACHTH 431.23 400.37 23.4 A 25
213812.0 213812 0 PRUNPH 432.78 403.32 18.8 A 25
213815.0 213815 0 LIMLUR 433.19 404.33 50.6 A 25
213832.0 213832 0 SCHEOC 435.46 409.13 20.1 A 25
213841.0 213841 0 MACHMU 439.07 408.75 56 A 25
213852.0 213852 0 MELISQ 439.27 402.81 34.3 A 25
213856.0 213856 0 CASTCU 422.03 422.48 46.8 A 25
213865.0 213865 0 SCHEOC 420.69 425.15 16.5 A 25
213880.0 213880 0 LIMLUR 424.38 426.3 29.4 A 25
213887.0 213887 0 LIMLUR 425.33 426.96 32.1 A 25
213903.0 213903 0 MICHCO 428.36 424.73 49.1 A 25
213909.0 213909 0 MELISQ 426.61 420.74 20.4 A 25
213924.0 213924 0 MACHMU 422.28 438.65 22.6 A 25
213937.0 213937 0 LITSAC 425.66 439.09 13.4 A 25
213944.0 213944 0 MACHMU 428.6 438.72 21.1 A 25
213952.0 213952 0 LITSAC 428.33 435.89 37.7 A 25
213966.0 213966 0 MELISQ 427.85 431.69 25.2 A 25
213983.0 213983 0 CRYPCH 437.66 431.5 39.1 A 25
213990.0 213990 0 HELIFO 433.72 424.97 10.8 A 25
213993.0 213993 0 MACHMU 432.69 428.48 19.6 A 25
213996.0 213996 0 MACHJA 433.69 428.92 11.5 A 25
214013.0 214013 0 HELIFO 438.62 425.12 10.7 A 25
214014.0 214014 0 LINDCO 435.87 424.23 39 A 25
214015.0 214015 0 LAGESU 438.56 423.09 26.9 A 25
214017.0 214017 0 LAGESU 437.81 420.47 19.3 A 25
214019.0 214019 0 CYCLGI 436.98 420.25 37.5 A 25
214025.0 214025 0 SCHEOC 422.3 443.19 11.1 A 25
214032.0 214032 0 MACHMU 423.15 440.81 17.6 A 25
214036.0 214036 0 HELIFO 422.82 448.59 9.6 A 25
214047.0 214047 0 ELAEJA 426.4 448.36 14.1 A 25
214061.0 214061 0 CASTCU 427.69 442.62 16.3 A 25
214105.0 214105 0 CASTCU 429.03 451.13 19.6 A 25
214118.0 214118 0 MACHMU 432.21 442.58 43 A 25
214130.0 214130 0 MACHJA 437.62 442.62 18.5 A 25
214141.0 214141 0 HELIFO 423.43 463.53 11.5 A 25
214144.0 214144 0 MACHMU 423.52 461.46 14.3 A 25
214147.0 214147 0 HELIFO 420.85 465.86 9.9 A 25
214156.0 214156 0 LITSAC 424.33 469.24 15.2 A 25
214163.0 214163 0 PYRESH 424.84 465.34 37.5 A 25
214165.0 214165 0 MACHMU 425.22 465.48 22 A 25
214168.0 214168 0 MACHMU 426.81 468.06 16.6 A 25
214169.0 214169 0 GLOCAC 425.39 460.54 18.6 A 25
214170.0 214170 0 CYCLLO 426.64 460.41 20 A 25
214177.0 214177 0 GLOCAC 420.97 470.18 17.7 A 25
214181.0 214181 0 CASTCU 421.2 475.31 46.7 A 25
214186.0 214186 0 NEOLAC 421.63 478.22 22 A 25
214187.0 214187 0 CASTCU 422.47 479.95 21.2 A 25
214195.0 214195 0 PYRESH 427.45 475.28 23.2 A 25
214200.0 214200 0 DIOSMO 425.92 473.06 14.1 A 25
214209.0 214209 0 HELIFO 428.49 471.55 14.4 A 25
214216.0 214216 0 LAGESU 434.07 470.65 13.2 A 25
214220.0 214220 0 HELIFO 435.51 479.53 12.1 A 25
214241.0 214241 0 HELIFO 435.19 466.91 15 A 25
214245.0 214245 0 HELIFO 438.87 467.5 14.7 A 25
214264.0 214264 0 HELIFO 428.71 483.63 13 A 25
214267.0 214267 0 SCHEOC 420.12 494.96 18.8 A 25
214279.0 214279 0 PRUNPH 426.9 499.81 16.1 A 25
214280.0 214280 0 HELIFO 428.69 499.43 11.1 A 25
214283.0 214283 0 CYCLGI 431.23 492.33 84.4 A 25
214284.0 214284 0 RHUSSU 431.13 492.68 24.7 A 25
214285.0 214285 0 PRUNPH 431.47 492.62 12.9 A 25
214290.0 214290 0 MACHJA 433.15 495.98 42.4 A 25
214298.0 214298 0 PYRESH 438.22 493.14 14.8 A 25
214303.0 214303 0 MACHJA 431.09 484.02 60.4 A 25
214304.0 214304 0 SYMPTH 431.12 488.23 9.6 A 25
214311.0 214311 0 LITSAC 437.96 481.5 25.8 A 25
214358.0 214358 0 LITSAC 429.1 51.98 13.2 A 21
214439.0 214439 0 HELIFO 435.36 113.89 9.7 A 22
220007.0 220007 0 MACHTH 444.9 0.38 50.7 A 21
220009.0 220009 0 LITSAC 443.89 1.2 23.3 A 21
220010.0 220010 0 SYMPTH 443.89 0.59 15.3 A 21
220013.0 220013 0 MACHZU 440.01 6.2 37.3 A 21
220014.0 220014 0 LITSAC 440.96 6.27 9.8 A 21
220015.0 220015 0 LITSAC 440.96 8.79 10.6 A 21
220016.0 220016 0 CASTCU 442.48 7.54 24 A 21
220020.0 220020 0 CASTCU 443.64 7.45 57.8 A 21
